source,destination,src_index,dst_index,traversals,segment_km,allocated_km,delta_lat,delta_lon,src_lat,src_lon,dst_lat,dst_lon,log_traversals,src_out_degree,dst_in_degree,mean_avg_speed_kmh,mean_traffic_delay_minutes,mean_weather_delay_minutes,mean_vehicle_max_weight_kg,mean_vehicle_length_m,mean_vehicle_width_m,mean_vehicle_height_m,mean_cargo_volume_m3,mean_cargo_weight_kg,mean_load_factor,mean_breaks_required,share_peak_season,share_weekend,share_compliant,share_adverse_weather,target_cheapest,target_fastest,target_greenest
ProLogis Park DC,Coventry,47,10,32.0,20.4259352580818,25.218021238388463,0.09630000000000649,0.25669999999999993,52.5031,-1.7764,52.4068,-1.5197,3.4965075614664802,162.0,520.0,62.043749999999996,7.040625,5.03125,30750.0,12.84375,2.5156249999999996,3.7781249999999993,72.03125,19893.6875,0.6356249999999999,0.15625,0.1875,0.3125,1.0,0.1875,50.383819163384175,0.4174403034786005,21.3827955778758
Coventry,M1/M6 Junction,10,30,19.0,28.80944503684804,36.623136427881,0.1793000000000049,0.30720000000000014,52.4068,-1.5197,52.5861,-1.2125,2.995732273553991,520.0,498.0,61.23684210526314,8.626315789473685,5.0,29578.947368421053,12.789473684210526,2.51578947368421,3.7684210526315787,71.3157894736842,18086.157894736843,0.5976315789473684,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.9473684210526315,0.21052631578947367,71.83451044794877,0.6127336373497696,30.37115951476912
Derby,Sheffield Hub,12,50,16.0,50.983827337588316,63.999401348718465,0.4585000000000008,0.0044999999999999485,52.9226,-1.4746,53.3811,-1.4701,2.833213344056216,391.0,164.0,61.76874999999998,6.1375,19.9375,27625.0,12.09375,2.509375,3.7249999999999996,66.5625,17125.125,0.6186875000000001,0.75,0.125,0.375,1.0,0.375,131.45395995149883,1.122960390415178,53.88782077035386
Peterborough,London Gateway DC,44,29,9.0,126.73323290164045,156.49765157281936,1.0608999999999966,0.6772,52.5695,-0.2405,51.5086,0.4367,2.302585092994046,291.0,172.0,63.14444444444445,0.12222222222222223,2.4444444444444446,25333.333333333332,11.61111111111111,2.5055555555555555,3.688888888888889,62.22222222222222,15619.666666666666,0.6246666666666667,1.2222222222222223,0.1111111111111111,0.3333333333333333,1.0,0.1111111111111111,322.79581862120176,2.75999707187934,132.7115739527781
York,Woodall Services,66,65,23.0,70.93181895489171,89.87908006947521,0.6341999999999999,0.11580000000000013,53.96,-1.0873,53.3258,-1.2031,3.1780538303479458,218.0,391.0,62.973913043478255,8.104347826086956,10.521739130434783,30956.521739130436,13.152173913043478,2.5195652173913037,3.78695652173913,73.26086956521739,19098.434782608696,0.6149565217391306,1.0869565217391304,0.2608695652173913,0.17391304347826086,0.8695652173913043,0.21739130434782608,175.16348576520838,1.568830927508105,74.30066564082833
Woodall Services,Doncaster iPort,65,13,16.0,22.239854879910123,27.80902744001389,0.17730000000000246,0.1553,53.3258,-1.2031,53.5031,-1.0478,2.833213344056216,391.0,169.0,63.949999999999996,7.3500000000000005,3.625,33875.0,13.71875,2.521875,3.8499999999999996,78.4375,23642.8125,0.6852500000000001,0.375,0.1875,0.25,0.875,0.125,54.61452843036081,0.45330139695325133,23.62021824812418
Felixstowe Port,Oxford,17,43,7.0,180.6050539005423,222.95851851600239,0.20469999999999544,2.6088,51.9567,1.3511,51.752,-1.2577,2.0794415416798357,160.0,210.0,61.65714285714286,6.485714285714286,0.0,30285.714285714286,13.357142857142858,2.5214285714285714,3.8000000000000003,72.85714285714286,19982.85714285714,0.5935714285714286,2.2857142857142856,0.2857142857142857,0.42857142857142855,1.0,0.0,435.0584536817522,4.145734829185043,182.61711362130018
Oxford,Woodall Services,43,65,7.0,175.0377577516167,216.08564273154147,1.5737999999999985,0.05459999999999998,51.752,-1.2577,53.3258,-1.2031,2.0794415416798357,210.0,391.0,61.65714285714286,6.485714285714286,0.0,30285.714285714286,13.357142857142858,2.5214285714285714,3.8000000000000003,72.85714285714286,19982.85714285714,0.5935714285714286,2.2857142857142856,0.2857142857142857,0.42857142857142855,1.0,0.0,421.6474266842809,4.017939216324183,176.98779411204853
M62 J26 Chain Bar,Teesport,34,56,13.0,104.41503594850612,131.4787359497968,0.8935999999999993,0.4930000000000001,53.7297,-1.6653,54.6233,-1.1723,2.6390573296152584,309.0,157.0,61.81538461538462,4.06923076923077,4.384615384615385,35076.92307692308,14.26923076923077,2.526923076923077,3.8846153846153846,81.15384615384616,22982.76923076923,0.6627692307692308,1.7692307692307692,0.38461538461538464,0.15384615384615385,0.9230769230769231,0.23076923076923078,258.29694779872483,2.425248275682796,111.6012221808303
Liverpool Port,Tibshelf Services,27,57,8.0,114.12568555942086,139.82262125496425,0.2635999999999967,1.6588,53.4053,-2.9977,53.1417,-1.3389,2.1972245773362196,167.0,547.0,61.05,6.199999999999999,9.75,34750.0,14.5625,2.53125,3.8875,81.25,25160.75,0.746125,1.0,0.25,0.0,1.0,0.125,294.6411116339385,2.539769298280874,118.41462016789711
Tibshelf Services,Rugby,57,49,7.0,85.86402607914054,105.53619582823117,0.7708999999999975,0.07380000000000009,53.1417,-1.3389,52.3708,-1.2651,2.0794415416798357,547.0,393.0,60.87142857142857,3.3285714285714283,11.142857142857142,33428.57142857143,14.285714285714286,2.5285714285714285,3.8714285714285714,78.57142857142857,24604.14285714286,0.7584285714285715,1.0,0.2857142857142857,0.0,1.0,0.14285714285714285,224.90149874361325,1.9232606743368084,89.70705880573074
Rugby,London Central,49,28,7.0,123.67160671378875,154.59649733228756,0.8634000000000057,1.1373,52.3708,-1.2651,51.5074,-0.1278,2.0794415416798357,393.0,156.0,65.87142857142857,2.6714285714285713,15.285714285714286,30857.14285714286,13.357142857142858,2.5214285714285714,3.8000000000000003,74.28571428571429,18249.0,0.6212857142857143,1.0,0.14285714285714285,0.14285714285714285,1.0,0.42857142857142855,346.0633151112149,2.6497496601357935,136.92751604097546
London Central,Oxford,28,43,19.0,82.59504508892344,104.37804105716266,0.24460000000000548,1.1299000000000001,51.5074,-0.1278,51.752,-1.2577,2.995732273553991,178.0,210.0,62.121052631578955,4.036842105263158,6.315789473684211,29157.894736842107,12.447368421052632,2.513157894736842,3.7421052631578946,68.42105263157895,18172.947368421053,0.6235263157894737,0.8421052631578947,0.21052631578947367,0.21052631578947367,0.9473684210526315,0.15789473684210525,240.60752658525388,1.85594818446761,87.95529392384832
Peterborough,Hopwood Park,44,21,33.0,125.87006495952805,157.00621809688073,0.2155999999999949,1.8239,52.5695,-0.2405,52.3539,-2.0644,3.5263605246161616,291.0,295.0,62.854545454545466,10.781818181818181,6.696969696969697,29757.575757575756,12.909090909090908,2.5181818181818176,3.7636363636363632,70.75757575757575,17914.0,0.6184545454545455,1.5151515151515151,0.2727272727272727,0.09090909090909091,0.9696969696969697,0.18181818181818182,318.854563846291,2.82685680475659,133.53740567058836
Hopwood Park,ProLogis Park DC,21,47,12.0,25.622870103846314,31.48511586442449,0.14920000000000044,0.28800000000000003,52.3539,-2.0644,52.5031,-1.7764,2.5649493574615367,295.0,156.0,64.25,8.425,11.166666666666666,35166.666666666664,14.458333333333334,2.5291666666666672,3.891666666666666,80.83333333333333,22374.333333333332,0.6489166666666667,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.9166666666666666,0.25,64.20645645802243,0.5439679930406532,27.116675459582584
East Midlands Gateway,Coventry,15,10,22.0,48.9387948705622,60.79607278485263,0.4245000000000019,0.19140000000000001,52.8313,-1.3283,52.4068,-1.5197,3.1354942159291497,156.0,520.0,63.127272727272725,4.604545454545455,3.1818181818181817,31090.909090909092,13.090909090909092,2.5181818181818176,3.7909090909090897,73.63636363636364,19300.636363636364,0.6249545454545454,0.6818181818181818,0.18181818181818182,0.36363636363636365,0.8636363636363636,0.13636363636363635,122.867555472941,1.047779954155242,50.80254891335869
Coventry,Wolverhampton,10,64,25.0,45.80703690451879,57.03243279909871,0.1793000000000049,0.6091999999999997,52.4068,-1.5197,52.5861,-2.1289,3.258096538021482,520.0,363.0,63.023999999999994,10.276,1.6,30000.0,12.8,2.5159999999999996,3.7679999999999993,71.8,17152.08,0.5838,1.4,0.24,0.4,0.88,0.08,114.75105638719852,1.012935394585539,47.63285109378947
Trafford Park DC,Manchester Central,60,37,7.0,4.981517308472136,6.214285714285714,0.014000000000002899,0.0714999999999999,53.4668,-2.3141,53.4808,-2.2426,2.0794415416798357,141.0,188.0,61.31428571428571,6.8999999999999995,2.857142857142857,34000.0,14.285714285714286,2.5285714285714285,3.8714285714285714,80.0,20211.85714285714,0.5964285714285714,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.14285714285714285,21.789999999999996,0.10285714285714286,5.2457142857142856
Birmingham Central,Knutsford Services,2,23,1.0,96.9638908177713,113.57503023241843,0.8127000000000066,0.524,52.4862,-1.8904,53.2989,-2.4144,0.6931471805599453,161.0,242.0,58.1,0.0,0.0,32000.0,12.0,2.5,3.8,70.0,29657.0,0.927,1.0,0.0,0.0,1.0,0.0,221.51551551873874,2.133862865507041,87.60785468990441
Knutsford Services,Glasgow Central,23,19,6.0,308.8201729097488,396.2413823601796,2.5652999999999935,1.8374000000000001,53.2989,-2.4144,55.8642,-4.2518,1.9459101490553132,242.0,169.0,64.2,0.0,2.3333333333333335,36333.333333333336,14.25,2.5250000000000004,3.9,82.5,26797.333333333332,0.7328333333333333,1.8333333333333333,0.0,0.16666666666666666,1.0,0.16666666666666666,765.063652005762,6.977692277858,319.1674671574005
Reading,Oxford,48,43,23.0,38.323277511252634,48.425462863722764,0.29769999999999897,0.27960000000000007,51.4543,-0.9781,51.752,-1.2577,3.1780538303479458,130.0,210.0,63.31304347826088,7.952173913043477,6.130434782608695,37217.391304347824,14.543478260869565,2.5282608695652167,3.9130434782608687,83.91304347826087,23503.130434782608,0.6320434782608696,0.6086956521739131,0.13043478260869565,0.30434782608695654,1.0,0.21739130434782608,103.56848176125477,0.8324359181501769,40.939738716258674
Northampton,DIRFT Daventry,40,11,13.0,17.657372237469694,22.148531635877035,0.016899999999999693,0.25790000000000013,52.2405,-0.9027,52.2574,-1.1606,2.6390573296152584,363.0,168.0,62.22307692307693,8.638461538461538,14.076923076923077,34307.692307692305,13.923076923076923,2.5230769230769234,3.869230769230769,78.46153846153847,21871.53846153846,0.6337692307692309,0.46153846153846156,0.15384615384615385,0.46153846153846156,1.0,0.5384615384615384,48.468998664198395,0.37319724316634206,18.865464206643974
Frankley Services,Magna Park DC,18,36,8.0,55.76703078561894,68.72120557166812,0.014399999999994861,0.8221999999999998,52.4228,-2.0208,52.4372,-1.1986,2.1972245773362196,300.0,153.0,63.95,13.112499999999999,2.25,34000.0,13.6875,2.51875,3.875,77.5,18479.75,0.5499999999999999,0.875,0.375,0.25,1.0,0.125,134.00728655318767,1.1862819208870827,55.8448652300254
Bristol DC,Reading,3,48,10.0,111.54048021034006,135.8664778085524,0.00019999999999953388,1.6098,51.4545,-2.5879,51.4543,-0.9781,2.3978952727983707,160.0,130.0,61.52,11.870000000000001,5.8,31600.0,13.15,2.515,3.8299999999999996,73.5,21527.5,0.6830999999999999,0.3,0.2,0.2,1.0,0.2,338.1007422067094,2.2863271723390794,112.54372365601687
Reading,M25 J15 (M4),48,31,7.0,32.616161096142584,39.87214003196288,0.0192999999999941,0.4698,51.4543,-0.9781,51.4736,-0.5083,2.0794415416798357,130.0,96.0,60.65714285714286,16.95714285714286,8.285714285714286,31142.85714285714,13.0,2.5142857142857147,3.8142857142857145,72.85714285714286,21330.0,0.6802857142857143,0.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,105.80810290846956,0.6603064317891614,32.77684728310116
Felixstowe Port,M1/M6 Junction,17,30,11.0,187.9371429850987,234.45862333260308,0.629400000000004,2.5636,51.9567,1.3511,52.5861,-1.2125,2.4849066497880004,160.0,498.0,62.26363636363636,7.5,12.272727272727273,32727.272727272728,14.090909090909092,2.527272727272728,3.854545454545455,76.36363636363636,19753.545454545456,0.6171818181818183,1.2727272727272727,0.2727272727272727,0.09090909090909091,1.0,0.36363636363636365,480.0651824087018,4.239389862112725,199.778343070598
M1/M6 Junction,Stoke-on-Trent,30,53,12.0,79.82621206272235,99.48727435565655,0.4165999999999954,0.9668999999999999,52.5861,-1.2125,53.0027,-2.1794,2.5649493574615367,498.0,375.0,61.39166666666667,7.366666666666667,9.75,36000.0,14.833333333333334,2.5333333333333337,3.908333333333333,82.08333333333333,24323.666666666668,0.6801666666666667,1.3333333333333333,0.4166666666666667,0.25,0.9166666666666666,0.3333333333333333,206.4500401982294,1.8250606038287833,85.00096051523762
London Gateway DC,Reading,29,48,14.0,98.15744464643628,124.68707044356752,0.054299999999997794,1.4148,51.5086,0.4367,51.4543,-0.9781,2.70805020110221,153.0,130.0,62.82857142857143,2.9642857142857144,7.428571428571429,36857.142857142855,14.428571428571429,2.5285714285714285,3.892857142857143,83.92857142857143,19509.571428571428,0.5253571428571427,0.2857142857142857,0.07142857142857142,0.2857142857142857,1.0,0.21428571428571427,275.6565457809486,2.0860954661956677,107.53599344426142
Frankley Services,Peterborough,18,44,17.0,121.61701859470935,151.3701837468198,0.1466999999999956,1.7803,52.4228,-2.0208,52.5695,-0.2405,2.8903717578961645,300.0,291.0,61.18823529411764,3.964705882352941,3.588235294117647,34352.94117647059,14.264705882352942,2.526470588235294,3.8882352941176466,79.70588235294117,21681.58823529412,0.6372352941176471,1.2352941176470589,0.29411764705882354,0.29411764705882354,0.9411764705882353,0.11764705882352941,304.7289540707073,2.744380446385958,128.45042639001508
Peterborough,Doncaster iPort,44,13,7.0,117.00461947354947,145.3878187332284,0.9336000000000055,0.8073000000000001,52.5695,-0.2405,53.5031,-1.0478,2.0794415416798357,291.0,169.0,64.07142857142857,8.985714285714286,7.285714285714286,36857.142857142855,14.571428571428571,2.5285714285714285,3.9142857142857146,83.57142857142857,21283.714285714286,0.5887142857142857,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,281.5944001837352,2.4531870062245993,119.89893265538025
Stafford,Hopwood Park,52,21,17.0,50.46189448370641,63.81623640129566,0.4527000000000001,0.05229999999999979,52.8066,-2.1167,52.3539,-2.0644,2.8903717578961645,411.0,295.0,62.35882352941177,6.176470588235294,5.470588235294118,31411.764705882353,13.264705882352942,2.520588235294117,3.7941176470588234,72.94117647058823,19401.470588235294,0.609235294117647,0.8823529411764706,0.11764705882352941,0.35294117647058826,0.9411764705882353,0.17647058823529413,127.68894502660318,1.1508641669224813,53.86438137309364
Hopwood Park,Portsmouth Port,21,45,10.0,184.71022044021132,233.5710319375209,1.551400000000001,0.9556,52.3539,-2.0644,50.8025,-1.1088,2.3978952727983707,295.0,154.0,63.010000000000005,2.1399999999999997,1.2,31400.0,12.95,2.515,3.8,72.5,19233.3,0.6289,1.0,0.2,0.3,1.0,0.1,459.70796583200064,4.156541658335953,193.8751549761684
Derby,Stafford,12,52,8.0,44.991637056367296,57.3882624428806,0.11599999999999966,0.6420999999999999,52.9226,-1.4746,52.8066,-2.1167,2.1972245773362196,391.0,411.0,60.79999999999999,10.25,0.0,34250.0,14.0,2.5250000000000004,3.8625000000000003,80.0,20984.5,0.6214999999999999,1.5,0.5,0.5,0.875,0.0,116.55175072017911,1.080062257355063,49.37880054597625
Hopwood Park,London Gateway DC,21,29,6.0,195.53927296420594,256.16186428218117,0.8453000000000017,2.5011,52.3539,-2.0644,51.5086,0.4367,1.9459101490553132,295.0,172.0,62.38333333333333,3.6166666666666667,0.0,28666.666666666668,12.833333333333334,2.5166666666666666,3.766666666666667,70.0,19219.166666666668,0.6718333333333333,1.3333333333333333,0.3333333333333333,0.5,1.0,0.0,533.8153397094399,4.623650451493726,221.77876257818843
Manchester Central,Stoke-on-Trent,37,53,15.0,53.32844820091043,66.5291647208629,0.47810000000000485,0.06320000000000014,53.4808,-2.2426,53.0027,-2.1794,2.772588722239781,163.0,375.0,61.19333333333334,7.3066666666666675,4.266666666666667,34266.666666666664,14.266666666666667,2.5266666666666664,3.8866666666666663,80.66666666666667,21461.866666666665,0.6264000000000002,0.6666666666666666,0.4,0.26666666666666666,0.9333333333333333,0.13333333333333333,130.92437465698814,1.1709137480788494,57.09279798605837
Bristol Port,Coventry,4,10,14.0,128.96658811469564,164.25655667991583,0.8964999999999961,1.1942000000000002,51.5103,-2.7139,52.4068,-1.5197,2.70805020110221,171.0,520.0,63.03571428571428,9.892857142857142,7.928571428571429,34571.42857142857,13.928571428571429,2.521428571428572,3.8857142857142852,79.28571428571429,22024.5,0.6277142857142858,1.3571428571428572,0.14285714285714285,0.35714285714285715,0.9285714285714286,0.2857142857142857,324.31906711551886,2.9607450060142995,137.33248160396442
Coventry,Stafford,10,52,14.0,60.01207937172038,76.36468496106507,0.39980000000000615,0.5969999999999998,52.4068,-1.5197,52.8066,-2.1167,2.70805020110221,520.0,411.0,63.21428571428571,11.042857142857144,7.928571428571429,33285.71428571428,13.607142857142858,2.517857142857143,3.8714285714285706,76.78571428571429,20755.285714285714,0.6180714285714286,1.4285714285714286,0.07142857142857142,0.35714285714285715,0.9285714285714286,0.2857142857142857,150.48001765200428,1.3826918870970786,63.744656025589144
Stafford,Chester,52,9,12.0,67.49087021896729,84.31683525730317,0.38689999999999714,0.7771000000000003,52.8066,-2.1167,53.1935,-2.8938,2.5649493574615367,411.0,179.0,62.30000000000001,9.675,17.5,32166.666666666668,13.541666666666666,2.5208333333333335,3.8333333333333335,75.41666666666667,19716.5,0.6160833333333332,1.8333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,166.6437648747731,1.5415288740950537,71.88487488949319
Chester,Woodall Services,9,65,2.0,113.41354255583171,147.22848579152085,0.13230000000000075,1.6907,53.1935,-2.8938,53.3258,-1.2031,1.0986122886681098,179.0,391.0,68.35,0.0,14.5,26000.0,12.0,2.5,3.8,65.0,13807.0,0.5315,2.0,0.0,0.0,1.0,0.5,283.8088923829972,2.43179335879619,124.7592080169373
Manchester Central,Preston,37,46,8.0,43.68522049062997,55.56445296568361,0.28239999999999554,0.46050000000000013,53.4808,-2.2426,53.7632,-2.7031,2.1972245773362196,163.0,176.0,62.75,6.4375,0.0,33250.0,14.0,2.5250000000000004,3.8625000000000003,77.5,18903.5,0.587125,0.625,0.25,0.125,1.0,0.0,107.81801680705108,0.9364352448311924,46.396476282974845
Preston,Chester,46,9,10.0,64.59252409725174,80.72548994120817,0.5696999999999974,0.1907000000000001,53.7632,-2.7031,53.1935,-2.8938,2.3978952727983707,176.0,179.0,62.35000000000001,2.83,14.3,35000.0,14.3,2.5300000000000002,3.8600000000000003,81.5,21247.0,0.6020999999999999,1.1,0.3,0.3,1.0,0.2,160.12136953085036,1.4299379530191199,68.99942760540263
Lancaster,Glasgow Central,24,19,13.0,222.2828609716848,285.7578347476695,1.817299999999996,1.4508,54.0469,-2.801,55.8642,-4.2518,2.6390573296152584,125.0,169.0,63.4076923076923,3.8615384615384616,3.5384615384615383,33076.92307692308,13.807692307692308,2.526923076923077,3.815384615384615,78.07692307692308,20933.0,0.6293846153846154,1.3076923076923077,0.15384615384615385,0.23076923076923078,1.0,0.15384615384615385,560.4598955064997,5.064477438158156,238.71958000396856
Tilbury Port,London Central,58,28,8.0,34.179006275920806,44.3,0.05289999999999395,0.48619999999999997,51.4545,0.3584,51.5074,-0.1278,2.1972245773362196,165.0,156.0,64.92500000000001,3.4875,2.875,30000.0,12.625,2.5125,3.775,71.25,19788.375,0.6481250000000001,0.0,0.125,0.25,1.0,0.125,161.2525,0.6825,35.94
