route_id,origin_name,origin_location,origin_latitude,origin_longitude,destination_name,destination_location,destination_latitude,destination_longitude,waypoints_json,waypoint_count,distance_km,estimated_driving_time_hours,total_time_hours,breaks_required,avg_speed_kmh,vehicle_type,vehicle_max_weight_kg,vehicle_height_m,vehicle_width_m,vehicle_length_m,cargo_volume_m3,euro_standard,cargo_weight_kg,load_factor,cargo_type,fuel_consumption_liters,co2_emissions_kg,nox_emissions_g,pm_emissions_g,emissions_per_km_kg,fuel_cost_gbp,driver_cost_gbp,vehicle_cost_gbp,insurance_cost_gbp,maintenance_cost_gbp,caz_cost_gbp,toll_cost_gbp,hgv_levy_gbp,lez_cost_gbp,total_cost_gbp,cost_per_km_gbp,efficiency_score,fuel_efficiency_actual_kmpl,on_time_delivery,customer_satisfaction_1_5,optimization_objective,traffic_delay_minutes,weather_condition,weather_delay_minutes,month,day_of_week,is_peak_season,is_weekend,route_compliant,bridge_restrictions,weight_restrictions,data_source,generation_timestamp,dataset_version
RT000479,Edinburgh Hub,Edinburgh,55.9533,-3.1883,Newcastle Hub,Newcastle,54.9783,-1.6178,[],0,174.8,2.56,2.56,0,68.3,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,26817,0.609,pharmaceuticals,59.41,159.23,260.247,5.607,0.911,87.93,42.25,155.58,20.98,26.22,0,0,10,0,342.96,1.962,85.85,2.94,Yes,4.8,fastest,10.3,fog,23,3,7,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.513112,2
RT000480,Bristol Port,Bristol,51.5103,-2.7139,Leeds Central,Leeds,53.8008,-1.5491,"[{""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}, {""lat"": 52.5695, ""lon"": -0.2405, ""name"": ""Peterborough"", ""type"": ""intermediate""}]",3,593,8.6,9.35,1,69,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,10723,0.412,food,192.53,515.98,1142.825,19.9183,0.87,284.94,154.26,527.76,71.16,88.95,0,13.26,10,0,1150.33,1.94,65.07,3.08,No,4.8,cheapest,0,snow,48,1,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.513390,2
RT000481,Felixstowe Port,Felixstowe,51.9567,1.3511,Bristol Port,Bristol,51.5103,-2.7139,"[{""lat"": 51.4543, ""lon"": -0.9781, ""name"": ""Reading"", ""type"": ""intermediate""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,620.5,10.17,11.67,2,61,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,10001,0.556,food,216.86,581.19,748.157,13.9756,0.937,320.96,192.49,552.22,74.46,93.07,0,3.87,10,0,1247.07,2.01,89.22,2.86,No,4.5,cheapest,0,fog,57,2,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.513655,2
RT000482,Hull Port,Hull,53.7333,-0.3167,Bristol DC,Bristol,51.4545,-2.5879,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",2,577.8,10.31,11.81,2,56,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,13160,0.411,pharmaceuticals,174.97,468.92,883.747,16.7803,0.812,258.96,194.94,514.24,69.34,86.67,0,6.01,10,0,1140.15,1.973,68.9,3.3,Yes,4.2,fastest,0,light_rain,0,4,6,No,Yes,Yes,Height 4.2m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.513957,2
RT000483,Bristol Port,Bristol,51.5103,-2.7139,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}]",1,242.2,4.29,4.29,0,56.4,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15684,0.603,plastics,69.81,187.08,360.392,9.2849,0.772,103.32,70.84,215.57,29.07,36.33,0,0,10,0,465.13,1.92,71.47,3.47,Yes,4.5,greenest,0,light_rain,0,8,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.514217,2
RT000484,Teesport,Middlesbrough,54.6233,-1.1723,Sheffield Hub,Sheffield,53.3811,-1.4701,"[{""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}, {""lat"": 53.9444, ""lon"": -1.3847, ""name"": ""Wetherby Services"", ""type"": ""service_area""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",3,194.8,2.8,2.8,0,69.6,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,24677,0.617,automotive,61.24,164.13,369.714,7.6963,0.843,90.64,46.22,173.38,23.38,29.22,0,0,10,0,372.83,1.914,63.04,3.18,No,4.8,fastest,0,clear,0,1,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.514480,2
RT000485,Portsmouth Port,Portsmouth,50.8025,-1.1088,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,492.6,7.88,8.63,1,62.5,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,25101,0.628,retail,155.36,416.36,934.814,16.4077,0.845,229.93,142.37,438.39,59.11,73.89,0,21.25,10,0,974.92,1.979,58.73,3.17,Yes,4.2,cheapest,3.2,cloudy,0,6,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.514743,2
RT000486,Doncaster iPort,Doncaster,53.5031,-1.0478,Leeds Central,Leeds,53.8008,-1.5491,[],0,59.9,1.03,1.03,0,58.3,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,11205,0.35,electronics,18.34,49.16,74.725,1.6697,0.82,27.15,16.96,53.32,7.19,8.99,0,0,10,0,123.61,2.063,84.26,3.27,Yes,4.5,greenest,0,heavy_rain,22,8,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.515013,2
RT000487,Cardiff Bay,Cardiff,51.4816,-3.1791,Glasgow Central,Glasgow,55.8642,-4.2518,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",3,926,16.51,18.76,3,56.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,24995,0.781,retail,322.91,865.4,1211.148,29.9816,0.935,477.91,309.57,824.16,111.12,138.9,0,11.22,10,0,1882.89,2.033,92.99,2.87,Yes,4.2,greenest,0,light_rain,0,8,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.515278,2
RT000488,Hull Port,Hull,53.7333,-0.3167,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 53.0027, ""lon"": -2.1794, ""name"": ""Stoke-on-Trent"", ""type"": ""intermediate""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",2,636.3,11.4,12.9,2,55.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,17739,0.554,plastics,178.85,479.32,1147.081,22.9387,0.753,264.7,212.87,566.34,76.36,95.45,0,20.52,10,0,1246.25,1.958,90.67,3.56,No,5,balanced,0,clear,0,7,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.515532,2
RT000489,Trafford Park DC,Manchester,53.4668,-2.3141,Manchester Central,Manchester,53.4808,-2.2426,[],0,6.1,0.11,0.11,0,56.5,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,19045,0.733,chemicals,1.94,5.2,10.664,0.1289,0.845,2.87,1.8,5.47,0.74,0.92,0,0,10,0,21.8,3.545,57.57,3.17,Yes,4.8,fastest,7.5,heavy_rain,20,5,7,No,Yes,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.515761,2
RT000490,Portsmouth Port,Portsmouth,50.8025,-1.1088,Sheffield Hub,Sheffield,53.3811,-1.4701,"[{""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}]",1,363.5,5.43,6.18,1,66.9,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,24173,0.604,machinery,101.92,273.14,666.353,10.1959,0.751,150.84,101.98,323.49,43.62,54.52,0,24.99,10,0,709.44,1.952,60.07,3.57,Yes,4.8,cheapest,13.7,clear,0,1,5,No,No,No,None,7.5t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.516039,2
RT000491,Trafford Park DC,Manchester,53.4668,-2.3141,Manchester Central,Manchester,53.4808,-2.2426,[],0,6.2,0.11,0.11,0,55.8,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,28917,0.723,plastics,1.89,5.07,9.819,0.1807,0.817,2.8,1.83,5.52,0.74,0.93,0,0,10,0,21.83,3.518,83.96,3.28,Yes,4.5,fastest,0,cloudy,0,2,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.516268,2
RT000492,iPort Doncaster,Doncaster,53.4939,-1.0042,Edinburgh Hub,Edinburgh,55.9533,-3.1883,"[{""lat"": 53.9444, ""lon"": -1.3847, ""name"": ""Wetherby Services"", ""type"": ""service_area""}, {""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 53.1935, ""lon"": -2.8938, ""name"": ""Chester"", ""type"": ""intermediate""}]",3,585.7,8.66,9.41,1,67.7,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,37243,0.846,metals,193.42,518.37,1107.647,21.5064,0.885,286.26,155.21,521.23,70.28,87.85,0,10.6,10,0,1141.44,1.949,85.15,3.03,Yes,4,cheapest,0,light_rain,0,8,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.516521,2
RT000493,Doncaster iPort,Doncaster,53.5031,-1.0478,East Midlands Gateway,Castle Donington,52.8313,-1.3283,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,104.4,1.65,1.65,0,63.3,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,20781,0.472,food,35.48,95.09,184.1,3.4836,0.911,52.51,27.2,92.89,12.52,15.65,0,0,10,0,210.78,2.02,64.81,2.94,Yes,4.8,greenest,0,light_rain,0,7,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.516750,2
RT000494,Birmingham Central,Birmingham,52.4862,-1.8904,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",2,84,1.27,1.27,0,66.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,23070,0.721,machinery,25.25,67.68,112.26,3.0588,0.805,37.38,20.97,74.78,10.08,12.6,0,0,10,0,165.81,1.973,59.32,3.33,Yes,4,greenest,0,clear,0,4,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.517060,2
RT000495,Glasgow Central,Glasgow,55.8642,-4.2518,Tilbury Port,Tilbury,51.4545,0.3584,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.5695, ""lon"": -0.2405, ""name"": ""Peterborough"", ""type"": ""intermediate""}]",3,841.9,14.99,17.24,3,56.2,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,23742,0.742,machinery,267.86,717.86,1441.916,18.145,0.853,396.43,284.38,749.25,101.02,126.28,0,9.2,10,0,1676.56,1.992,94.79,3.14,Yes,4.8,greenest,0,clear,0,12,7,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.517340,2
RT000496,Liverpool Port,Liverpool,53.4053,-2.9977,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}, {""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}]",2,370.3,5.38,6.13,1,68.8,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15725,0.605,chemicals,112.35,301.09,545.156,11.1457,0.813,166.27,101.13,329.56,44.43,55.54,0,9.55,10,0,716.48,1.935,59.23,3.3,Yes,3.5,balanced,21.2,heavy_rain,18,11,6,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.517579,2
RT000497,Sheffield Hub,Sheffield,53.3811,-1.4701,Grimsby Port,Grimsby,53.575,-0.075,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}]",1,152.6,2.38,2.38,0,64.1,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,27734,0.63,machinery,44.83,120.14,189.933,3.889,0.787,66.35,39.27,135.82,18.31,22.89,0,0,10,0,292.64,1.918,64.62,3.4,Yes,4.5,fastest,0.6,heavy_rain,15,9,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.523370,2
RT000498,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}]",1,175.4,2.63,2.63,0,66.7,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,14953,0.467,food,51.7,138.54,285.821,4.5732,0.79,76.51,43.4,156.12,21.05,26.31,0,0,10,100,433.38,2.471,64.88,3.39,No,4.8,cheapest,0,cloudy,0,6,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.523667,2
RT000499,Teesport,Middlesbrough,54.6233,-1.1723,ProLogis Park DC,Birmingham,52.5031,-1.7764,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}]",2,366.1,6.43,7.18,1,56.9,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,11034,0.613,pharmaceuticals,106.59,285.65,494.96,13.095,0.78,157.75,118.47,325.8,43.93,54.91,0,1.52,10,0,712.38,1.946,75.15,3.43,Yes,4.5,balanced,32.4,fog,50,4,6,No,Yes,Yes,None,26t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.523952,2
RT000500,Sheffield Hub,Sheffield,53.3811,-1.4701,East Midlands Gateway,Castle Donington,52.8313,-1.3283,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,81.9,1.19,1.19,0,68.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,15621,0.488,chemicals,28.55,76.5,139.938,1.8486,0.934,42.25,19.66,72.92,9.83,12.29,0,0,10,0,166.95,2.038,82.28,2.87,Yes,4.5,cheapest,0,cloudy,0,3,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.524235,2
RT000501,Dover Port,Dover,51.1279,1.3134,Teesport,Middlesbrough,54.6233,-1.1723,"[{""lat"": 51.5556, ""lon"": -2.5611, ""name"": ""M5 J15 Almondsbury"", ""type"": ""junction""}]",1,796.7,14.06,16.31,3,56.7,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,30892,0.772,machinery,258.36,692.41,1020.736,26.8063,0.869,382.38,269.04,709.08,95.61,119.51,0,20.3,10,0,1605.9,2.016,72.18,3.08,Yes,4.5,greenest,0,cloudy,0,3,5,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.524479,2
RT000502,DIRFT Daventry,Daventry,52.2574,-1.1606,Bristol Port,Bristol,51.5103,-2.7139,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}]",1,261.8,4.02,4.02,0,65.1,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,11444,0.636,pharmaceuticals,78.17,209.5,451.298,7.1017,0.8,115.69,66.34,233.03,31.42,39.27,0,0,10,0,495.75,1.893,92.56,3.35,Yes,4.8,balanced,0,clear,0,2,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.524730,2
RT000503,Teesport,Middlesbrough,54.6233,-1.1723,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}, {""lat"": 53.9444, ""lon"": -1.3847, ""name"": ""Wetherby Services"", ""type"": ""service_area""}]",2,194.4,2.99,2.99,0,65.1,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,28502,0.713,plastics,63.53,170.27,362.684,6.4866,0.876,94.03,49.3,173.06,23.33,29.17,0,0,10,0,378.89,1.949,64.91,3.06,No,4.5,cheapest,0,light_rain,0,7,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.525022,2
RT000504,Cardiff Bay,Cardiff,51.4816,-3.1791,Bristol DC,Bristol,51.4545,-2.5879,[],0,50.8,0.8,0.8,0,63.6,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,21036,0.657,retail,15.36,41.17,78.02,1.4393,0.81,22.73,13.19,45.22,6.1,7.62,0,0,10,0,104.86,2.064,59.25,3.31,Yes,4.8,greenest,0,clear,0,2,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.525264,2
RT000505,Southampton Port,Southampton,50.8957,-1.3958,Liverpool Port,Liverpool,53.4053,-2.9977,"[{""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}]",4,547.8,8.73,9.48,1,62.8,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,19642,0.755,paper,182.16,488.19,792.245,17.1841,0.891,269.6,156.37,487.53,65.73,82.17,0,9.49,10,0,1080.89,1.973,71.4,3.01,Yes,4.5,cheapest,0,cloudy,0,4,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.525548,2
RT000506,Newcastle Hub,Newcastle,54.9783,-1.6178,Manchester Central,Manchester,53.4808,-2.2426,"[{""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}, {""lat"": 53.7632, ""lon"": -2.7031, ""name"": ""Preston"", ""type"": ""intermediate""}]",2,327.1,5.78,6.53,1,56.6,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,14734,0.567,chemicals,96.98,259.91,421.592,8.5975,0.795,143.53,107.72,291.07,39.25,49.06,0,6.83,10,0,647.46,1.98,72.27,3.37,Yes,4.5,greenest,3.8,clear,0,3,3,Yes,No,Yes,None,26t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.525808,2
RT000507,iPort Doncaster,Doncaster,53.4939,-1.0042,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,"[{""lat"": 53.0027, ""lon"": -2.1794, ""name"": ""Stoke-on-Trent"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}]",3,474.5,7.61,8.36,1,62.4,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15405,0.593,electronics,147.3,394.76,881.064,12.3685,0.832,218,137.94,422.34,56.95,71.18,0,6.69,10,0,923.11,1.945,78,3.22,Yes,4.5,balanced,0,clear,0,7,3,No,No,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.526104,2
RT000508,Leeds Central,Leeds,53.8008,-1.5491,Birmingham Central,Birmingham,52.4862,-1.8904,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}, {""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}]",4,229.1,3.32,3.32,0,69.1,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,30941,0.703,metals,65.64,175.91,362.662,6.4354,0.768,97.15,54.71,203.94,27.5,34.37,0,0,10,0,427.67,1.866,94.36,3.49,Yes,5,balanced,42.7,light_rain,0,12,2,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.526383,2
RT000509,DIRFT Daventry,Daventry,52.2574,-1.1606,Portsmouth Port,Portsmouth,50.8025,-1.1088,"[{""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}]",2,234.6,3.53,3.53,0,66.5,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,7541,0.419,automotive,73.34,196.55,404.02,9.0333,0.838,108.55,58.17,208.81,28.15,35.19,0,0,10,0,448.87,1.913,58.65,3.2,Yes,4,balanced,0,cloudy,0,3,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.526639,2
RT000510,Liverpool Port,Liverpool,53.4053,-2.9977,Sheffield Hub,Sheffield,53.3811,-1.4701,"[{""lat"": 53.2989, ""lon"": -2.4144, ""name"": ""Knutsford Services"", ""type"": ""service_area""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",2,176.7,2.78,2.78,0,63.6,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,22190,0.693,paper,58.92,157.9,326.344,3.8999,0.894,87.2,45.83,157.27,21.2,26.51,0,0,10,0,348.01,1.969,76.28,3,Yes,4,greenest,0,cloudy,0,4,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.526911,2
RT000511,Hull Port,Hull,53.7333,-0.3167,Manchester Central,Manchester,53.4808,-2.2426,"[{""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}]",3,261.8,4.32,4.32,0,60.6,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,15532,0.863,construction,75.77,203.06,507.118,5.9421,0.776,112.14,71.28,233.03,31.42,39.27,0,0,10,0,497.13,1.899,76.67,3.46,Yes,4.8,greenest,0,clear,0,12,3,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.527170,2
RT000512,Southampton Port,Southampton,50.8957,-1.3958,Manchester Central,Manchester,53.4808,-2.2426,"[{""lat"": 52.3539, ""lon"": -2.0644, ""name"": ""Hopwood Park"", ""type"": ""service_area""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,400,5.8,6.55,1,69,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,30080,0.94,construction,115.93,310.68,574.797,10.0826,0.777,171.57,108.07,356.01,48,60,0,4.81,10,0,758.46,1.896,90.17,3.45,Yes,4.5,greenest,43.2,light_rain,0,1,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.527454,2
RT000513,London Central,London,51.5074,-0.1278,Bristol Port,Bristol,51.5103,-2.7139,"[{""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",3,356.7,5.74,6.49,1,62.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,18653,0.583,pharmaceuticals,122.35,327.89,708.003,11.4999,0.919,181.07,107.12,317.45,42.8,53.5,0,5.73,10,100,817.66,2.292,85.56,2.92,Yes,4.5,balanced,0,clear,0,6,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.527760,2
RT000514,London Central,London,51.5074,-0.1278,Grimsby Port,Grimsby,53.575,-0.075,"[{""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}]",3,424.5,6.4,7.15,1,66.3,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,19452,0.608,textiles,129.58,347.27,542.456,10.0992,0.818,191.77,118,377.79,50.94,63.67,100,14.44,10,100,1026.6,2.419,90.59,3.28,Yes,4.8,fastest,27.1,heavy_rain,22,6,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.528051,2
RT000515,Sheffield Hub,Sheffield,53.3811,-1.4701,DIRFT Daventry,Daventry,52.2574,-1.1606,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",2,185,2.72,2.72,0,68,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,30960,0.704,construction,63.09,169.08,345.423,4.6443,0.914,93.37,44.86,164.63,22.2,27.75,0,0,10,0,362.81,1.961,73.9,2.93,Yes,4.2,balanced,20.9,clear,0,5,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.528310,2
